"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_2098","yajO_1","1-deoxyxylulose-5-phosphate synthase YajO","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"frcC","frcC","Fructose import permease protein FrcC","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"secY_2","secY_2","Protein translocase subunit SecY","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"glpE","glpE","Thiosulfate sulfurtransferase GlpE","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"group_1932","","hypothetical protein","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"group_1739","ydbM","Putative acyl-CoA dehydrogenase YdbM","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"sfnG","sfnG","FMNH(2)-dependent dimethylsulfone monooxygenase","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"serA_1","serA_1","D-3-phosphoglycerate dehydrogenase","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"group_1491","","hypothetical protein","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"sfnC_1","sfnC_1","putative FMNH2-dependent monooxygenase SfnC","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"moxC_1","moxC_1","Putative monooxygenase MoxC","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"group_1285","ntaA_1","Nitrilotriacetate monooxygenase component A","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"ntaA_2","ntaA_2","Nitrilotriacetate monooxygenase component A","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"ntaA_4","ntaA_4","Nitrilotriacetate monooxygenase component A","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"group_1178","","hypothetical protein","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"group_1147","","hypothetical protein","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"group_838","","hypothetical protein","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"gsiB_2","gsiB_2","Glutathione-binding protein GsiB","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"nikA","nikA","Nickel-binding periplasmic protein","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"gsiB_1","gsiB_1","Glutathione-binding protein GsiB","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
"group_784","","hypothetical protein","3","2","5","42","37.5","95.45454545454545","12.6","0.021590174531350998","1.0","0.5132202546000199","2","1","2","0.5","1.0"
